MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,Bedrooms,Bathrooms,SquareFeet,YearBuilt,Floors,Garage,Pool,Location,Price
2.9853,28.0,3.242857142857143,1.05,366.0,2.6142857142857143,37.33,-121.91,1.875,2,1,665,1975,2,0,0,Rural,7461563
4.8854,52.0,6.437185929648241,1.0301507537688441,973.0,2.4447236180904524,37.33,-121.91,3.306,2,1,1299,2000,1,1,0,Rural,12217017
5.2831,52.0,5.4909560723514215,0.9870801033591732,930.0,2.4031007751937983,37.33,-121.92,2.995,2,1,1170,2003,3,1,0,Rural,11102882
4.05,34.0,4.191489361702128,0.9361702127659575,152.0,3.234042553191489,37.33,-121.9,2.0,2,1,752,1983,1,1,1,Rural,9626270
2.894,52.0,4.157894736842105,1.0582706766917294,1195.0,2.2462406015037595,37.33,-121.91,2.095,2,1,1001,2006,2,0,0,Rural,9397618
0.7068,49.0,2.0822784810126582,1.0063291139240507,467.0,1.4778481012658229,37.33,-121.89,2.0,2,1,500,1999,2,0,0,Rural,6438561
4.226,11.0,3.718840579710145,1.1304347826086956,718.0,2.081159420289855,37.33,-121.9,1.667,2,1,889,1958,2,1,0,Rural,9429582
2.5,52.0,4.804761904761905,1.1,929.0,4.423809523809524,37.33,-121.9,1.625,2,1,956,2001,2,0,0,Rural,9577437
1.2887,40.0,2.848987108655617,1.1510128913443831,1493.0,2.7495395948434624,37.34,-121.88,2.125,2,1,670,1986,2,0,1,Rural,9438117
2.8798,6.0,2.6840215439856374,0.9910233393177738,1087.0,1.9515260323159784,37.33,-121.89,2.25,2,1,573,1954,3,0,1,Rural,8068736
2.0972,36.0,3.0126582278481013,1.0901898734177216,3561.0,5.6344936708860756,37.33,-121.88,1.875,2,1,637,1983,2,1,0,Rural,8167172
2.5673,48.0,3.6839622641509435,1.0353773584905661,1469.0,3.464622641509434,37.35,-121.89,1.775,2,1,792,1995,2,1,0,Rural,9301997
2.1714,46.0,3.235135135135135,1.1243243243243244,898.0,2.427027027027027,37.34,-121.89,1.906,2,1,727,1994,1,0,0,Rural,7373397
0.8894,20.0,2.46875,1.1026785714285714,851.0,1.8995535714285714,37.34,-121.89,3.5,2,1,500,1972,2,1,0,Rural,6173622
1.6708,43.0,3.324766355140187,1.091121495327103,1013.0,2.366822429906542,37.34,-121.89,2.042,2,1,768,1995,1,1,0,Rural,8025641
2.1442,52.0,3.9488636363636362,1.0369318181818181,921.0,2.616477272727273,37.34,-121.88,1.889,2,1,681,1997,3,1,0,Rural,7940961
4.2149,42.0,4.933806146572104,0.950354609929078,1342.0,3.1725768321513,37.36,-121.88,1.99,2,1,986,1991,3,0,0,Rural,9878229
3.5781,49.0,4.419437340153452,0.8951406649616368,1146.0,2.9309462915601023,37.35,-121.88,1.93,2,1,967,1995,1,1,1,Rural,11485475
3.2599,47.0,4.750825082508251,1.0412541254125414,2229.0,3.6782178217821784,37.35,-121.89,1.831,2,1,1049,2001,2,1,0,Rural,10824769
2.925,43.0,4.85655737704918,1.2131147540983607,933.0,3.8237704918032787,37.35,-121.89,1.708,2,1,1017,1993,1,0,0,Rural,9338393
2.0549,44.0,3.8976833976833976,1.1872586872586872,1243.0,2.3996138996139,37.35,-121.89,1.938,2,1,740,1991,1,1,0,Rural,8973208
4.2381,43.0,4.8053097345132745,0.9690265486725663,715.0,3.163716814159292,37.35,-121.88,1.935,2,1,1050,1997,2,1,1,Rural,11714500
3.2793,37.0,4.526011560693641,1.083815028901734,1223.0,3.5346820809248554,37.35,-121.87,1.745,2,1,838,1991,1,1,0,Rural,8776047
2.4196,44.0,3.874617737003058,1.0795107033639144,1018.0,3.1131498470948014,37.34,-121.88,1.944,2,1,950,1997,1,0,1,Rural,10775175
2.8167,52.0,4.145985401459854,1.0170316301703164,1336.0,3.2506082725060828,37.35,-121.88,1.835,2,1,820,2005,2,0,0,Rural,8521361
2.6667,52.0,5.6521739130434785,1.038647342995169,604.0,2.917874396135266,37.34,-121.87,3.259,2,1,976,2004,1,0,0,Rural,9458707
6.6345,52.0,5.603092783505154,0.8556701030927835,650.0,3.350515463917526,37.34,-121.87,3.09,2,1,1001,1998,2,1,0,Rural,11502244
2.4306,39.0,4.899209486166008,1.0691699604743083,1990.0,3.932806324110672,37.34,-121.87,2.891,2,1,984,1985,1,0,0,Rural,9191648
2.6312,52.0,3.8193832599118944,1.0220264317180616,1264.0,5.568281938325991,37.34,-121.88,3.029,2,1,777,1998,2,1,0,Rural,9086604
2.9222,27.0,3.6649214659685865,1.0848167539267015,3019.0,3.161256544502618,37.35,-121.87,1.537,2,1,929,1976,2,1,0,Rural,9538621
2.4968,46.0,4.374622356495468,0.9969788519637462,1094.0,3.305135951661631,37.35,-121.86,1.741,2,1,771,2000,2,1,0,Rural,9032110
2.3277,52.0,3.587557603686636,0.9769585253456221,1580.0,3.640552995391705,37.35,-121.87,1.837,2,1,721,2005,1,1,0,Rural,8036500
2.5947,29.0,3.217815741305674,0.9914582062233069,6234.0,3.8035387431360586,37.34,-121.86,1.773,2,1,537,1980,1,1,0,Rural,7652991
3.0089,40.0,5.246543778801843,1.1705069124423964,1718.0,3.9585253456221197,37.34,-121.86,1.852,2,1,1000,1991,3,1,0,Rural,10880172
2.375,41.0,2.1467391304347827,0.8913043478260869,549.0,2.983695652173913,37.33,-121.88,1.75,2,1,597,1988,2,1,1,Rural,9055065
1.473,35.0,3.0697674418604652,1.0734883720930233,3120.0,2.902325581395349,37.33,-121.88,2.136,2,1,500,1982,1,0,0,Rural,6055309
3.0156,37.0,4.818740399385561,1.0522273425499231,2048.0,3.1459293394777266,37.33,-121.87,2.703,2,1,1022,1991,3,1,0,Rural,10870495
2.8594,45.0,3.455072463768116,1.0753623188405796,1084.0,3.1420289855072463,37.33,-121.88,2.059,2,1,730,1992,1,1,1,Rural,10183103
2.2583,42.0,3.761764705882353,1.0529411764705883,1254.0,3.6882352941176473,37.33,-121.89,1.925,2,1,749,1987,2,1,0,Rural,8161139
2.8864,34.0,4.716279069767442,1.1441860465116278,952.0,4.427906976744186,37.32,-121.89,1.725,2,1,995,1986,1,1,0,Rural,9911658
2.6607,30.0,3.8215384615384616,1.04,1438.0,4.424615384615384,37.32,-121.88,1.693,2,1,648,1976,1,0,0,Rural,6521336
2.7546,40.0,3.4215938303341904,0.961439588688946,1276.0,3.2802056555269923,37.32,-121.88,1.725,2,1,849,1991,1,0,0,Rural,7956925
2.1149,43.0,5.364077669902913,1.1699029126213591,982.0,4.766990291262136,37.32,-121.89,1.849,2,1,1265,1996,1,1,0,Rural,11091197
3.2317,41.0,3.8616600790513833,1.0474308300395256,865.0,3.41897233201581,37.32,-121.89,1.848,2,1,777,1987,2,1,1,Rural,10742772
4.3882,52.0,5.125964010282776,1.038560411311054,1014.0,2.6066838046272496,37.31,-121.89,2.236,2,1,1267,1997,2,0,0,Rural,11768070
5.8186,52.0,4.796839729119639,0.9729119638826185,1014.0,2.288939051918736,37.31,-121.9,2.811,2,1,919,2001,3,1,0,Rural,10069513
3.7738,48.0,4.378006872852234,1.0756013745704467,971.0,3.336769759450172,37.32,-121.9,2.206,2,1,915,2002,2,0,1,Rural,10747758
3.0096,42.0,3.8107142857142855,0.9142857142857143,608.0,2.1714285714285713,37.32,-121.91,1.808,2,1,905,1991,1,0,0,Rural,8655995
2.5804,16.0,3.7257861635220126,1.129559748427673,1555.0,1.9559748427672956,37.31,-121.91,2.163,2,1,699,1961,2,1,0,Rural,7913411
2.5833,52.0,3.208791208791209,1.0813186813186813,1165.0,2.5604395604395602,37.32,-121.93,1.675,2,1,503,2005,2,1,0,Rural,7252483
2.1902,37.0,3.1340996168582373,1.0306513409961686,576.0,2.206896551724138,37.33,-121.94,2.5,2,1,500,1984,1,1,0,Rural,7308933
4.8519,46.0,5.470982142857143,1.0535714285714286,1163.0,2.595982142857143,37.32,-121.94,2.258,2,1,1300,1992,1,0,1,Rural,12370605
3.0,51.0,3.744475138121547,1.0055248618784531,1607.0,2.2196132596685083,37.32,-121.93,1.847,2,1,695,2002,2,1,0,Rural,8659695
3.5256,39.0,3.073529411764706,0.9338235294117647,704.0,2.588235294117647,37.32,-121.92,1.926,2,1,596,1988,2,1,0,Rural,7511244
2.4207,31.0,3.8502024291497974,1.1214574898785425,1485.0,3.006072874493927,37.32,-121.92,1.656,2,1,658,1979,3,1,0,Rural,7728380
2.3633,28.0,3.5587734241908007,1.091993185689949,1666.0,2.8381601362862012,37.32,-121.92,1.984,2,1,806,1976,2,1,0,Rural,8895139
4.2614,50.0,5.483091787439614,1.038647342995169,500.0,2.4154589371980677,37.32,-121.93,2.113,2,1,1018,2003,2,1,0,Rural,11219446
5.2642,5.0,4.709163346613546,1.151394422310757,1102.0,2.195219123505976,37.31,-121.94,2.464,2,1,892,1958,2,1,0,Rural,10033259
4.0474,30.0,5.419354838709677,1.0064516129032257,858.0,2.767741935483871,37.31,-121.94,2.805,2,1,1113,1975,2,1,0,Rural,10896413
4.7275,26.0,5.367901234567901,1.0049382716049382,2347.0,2.897530864197531,37.3,-121.94,2.93,2,1,967,1980,1,1,0,Rural,10304629
2.7153,16.0,5.582914572864322,1.135678391959799,317.0,1.592964824120603,37.3,-121.93,2.333,2,1,1098,1967,2,1,0,Rural,10551855
2.8981,26.0,3.0994318181818183,1.0,1638.0,2.3267045454545454,37.31,-121.93,2.298,2,1,760,1978,3,1,0,Rural,9384903
5.2769,34.0,5.374233128834356,0.9202453987730062,424.0,2.6012269938650308,37.31,-121.92,2.411,2,1,1117,1983,3,0,0,Rural,11827328
3.1107,26.0,4.375168690958165,1.0526315789473684,2100.0,2.834008097165992,37.31,-121.92,2.479,2,1,888,1977,2,0,0,Rural,8526006
5.0477,16.0,4.2304609218436875,0.9719438877755511,1285.0,2.5751503006012024,37.3,-121.93,2.925,2,1,867,1968,1,1,1,Rural,10871289
2.6573,29.0,3.4511278195488724,1.0776942355889725,969.0,2.4285714285714284,37.31,-121.93,2.528,2,1,651,1981,1,1,0,Rural,8252127
4.0524,13.0,4.074949358541526,1.0472653612424039,2946.0,1.9891964888588791,37.31,-121.92,2.139,2,1,1014,1966,1,0,1,Rural,10413578
4.0653,14.0,3.850920245398773,1.0687116564417178,3025.0,1.8558282208588956,37.3,-121.93,2.342,2,1,688,1963,3,1,0,Rural,7999591
4.2762,36.0,6.017291066282421,1.031700288184438,772.0,2.2247838616714697,37.3,-121.92,3.101,2,1,1224,1982,2,1,0,Rural,12032079
3.6053,35.0,4.510135135135135,1.0,635.0,2.14527027027027,37.3,-121.92,3.458,2,1,913,1985,2,0,0,Rural,9934008
3.6429,28.0,4.116710875331565,1.0755968169761274,1488.0,1.973474801061008,37.31,-121.91,3.326,2,1,924,1973,2,1,0,Rural,9664917
4.7287,46.0,5.172881355932203,0.9949152542372881,1373.0,2.3271186440677964,37.31,-121.91,3.4,2,1,1144,2000,2,1,1,Rural,11733534
4.537,39.0,5.711811023622047,1.0488188976377952,1531.0,2.411023622047244,37.3,-121.9,3.459,2,1,1139,1989,2,1,0,Rural,10848948
4.4375,43.0,5.710344827586207,1.0413793103448277,446.0,3.075862068965517,37.3,-121.91,3.276,2,1,1171,1990,2,1,0,Rural,11272718
3.6563,31.0,5.172839506172839,1.054320987654321,829.0,2.0469135802469136,37.3,-121.91,3.447,2,1,1067,1978,2,0,0,Rural,9525780
3.625,31.0,5.757009345794392,1.2242990654205608,185.0,1.7289719626168225,37.3,-121.91,2.65,2,1,924,1982,3,0,1,Rural,11469253
3.3682,40.0,6.045901639344263,1.1147540983606556,719.0,2.357377049180328,37.31,-121.89,2.352,2,1,1050,1988,1,0,1,Rural,11332293
4.5795,28.0,6.025390625,1.078125,1277.0,2.494140625,37.31,-121.88,2.628,2,1,1144,1977,2,0,1,Rural,12870203
5.8415,47.0,5.76978417266187,1.0215827338129497,639.0,2.2985611510791366,37.3,-121.89,2.833,2,1,1097,1997,2,1,0,Rural,12579136
4.2414,52.0,5.68956043956044,0.9945054945054945,825.0,2.2664835164835164,37.3,-121.89,2.848,2,1,1017,2006,2,1,0,Rural,11202804
3.7455,47.0,4.871125611745514,1.0228384991843393,1399.0,2.2822185970636215,37.31,-121.89,2.474,2,1,1049,1997,1,1,0,Rural,10517181
5.036,52.0,5.256317689530686,0.9711191335740073,582.0,2.101083032490975,37.3,-121.9,2.966,2,1,1051,1998,1,1,1,Rural,11758375
5.6437,52.0,5.545774647887324,1.0,629.0,2.214788732394366,37.3,-121.9,3.12,2,1,1087,1999,1,1,0,Rural,10633196
4.325,42.0,4.799485861182519,1.0231362467866323,927.0,2.3830334190231364,37.3,-121.88,2.47,2,1,834,1987,2,1,1,Rural,10932798
4.1406,44.0,5.289817232375979,1.0339425587467364,908.0,2.370757180156658,37.29,-121.88,2.741,2,1,1053,1991,3,1,0,Rural,10492308
5.3955,47.0,5.502336448598131,0.9953271028037384,961.0,2.2453271028037385,37.3,-121.89,2.823,2,1,837,1999,1,0,0,Rural,9942339
5.0662,46.0,6.224056603773585,1.0566037735849056,938.0,2.2122641509433962,37.3,-121.89,3.316,2,1,1228,1994,1,1,0,Rural,11855376
2.7042,38.0,4.625368731563422,1.0353982300884956,710.0,2.094395280235988,37.29,-121.89,2.866,2,1,931,1984,3,0,0,Rural,9300265
7.8575,26.0,7.364754098360656,1.0,626.0,2.5655737704918034,37.29,-121.9,4.246,2,1,1497,1974,1,1,0,Rural,14625457
6.6331,36.0,6.228699551569507,1.0089686098654709,623.0,2.7937219730941703,37.29,-121.9,2.833,2,1,1089,1987,3,1,0,Rural,12443730
5.1765,34.0,6.784172661870503,0.9712230215827338,378.0,2.7194244604316546,37.29,-121.92,3.446,2,1,1379,1987,2,1,0,Rural,12265465
5.6266,36.0,5.981012658227848,0.9430379746835443,371.0,2.348101265822785,37.29,-121.91,3.205,2,1,1092,1985,3,0,1,Rural,12288064
7.6659,35.0,6.840625,0.959375,800.0,2.5,37.29,-121.92,4.269,2,1,1286,1984,2,0,1,Rural,13461186
5.3077,18.0,6.065767284991568,1.1197301854974704,1321.0,2.2276559865092747,37.29,-121.91,3.514,2,1,1284,1967,1,0,0,Rural,11516509
3.9625,36.0,5.070135746606335,0.9886877828054299,989.0,2.237556561085973,37.29,-121.93,2.882,2,1,1215,1990,1,1,0,Rural,11486059
6.5858,32.0,6.086956521739131,0.961352657004831,560.0,2.7053140096618358,37.29,-121.92,3.467,2,1,1222,1985,3,0,0,Rural,12086896
5.6494,34.0,6.131645569620253,0.9367088607594937,1010.0,2.5569620253164556,37.28,-121.93,3.762,2,1,1144,1985,1,1,0,Rural,11625242
4.1674,10.0,3.9686323713927227,1.0439146800501882,1537.0,1.9284818067754077,37.28,-121.93,2.14,2,1,812,1957,2,1,1,Rural,10428943
3.6294,18.0,3.4987951807228916,1.0714859437751003,1968.0,1.580722891566265,37.28,-121.94,2.4,2,1,793,1964,2,0,1,Rural,9104232
5.0822,27.0,6.648837209302326,1.0790697674418606,1144.0,2.66046511627907,37.28,-121.94,3.275,2,1,1391,1980,3,1,0,Rural,13115136
5.1104,30.0,5.280442804428044,1.003690036900369,1387.0,2.559040590405904,37.27,-121.93,2.781,2,1,1330,1977,1,1,0,Rural,11822235
3.662,23.0,4.008298755186722,1.1452282157676348,997.0,2.0684647302904566,37.27,-121.94,2.119,2,1,730,1975,2,1,0,Rural,9005264
3.9265,39.0,5.885714285714286,1.0914285714285714,537.0,3.0685714285714285,37.27,-121.94,2.369,2,1,1202,1987,1,1,0,Rural,11689000
4.9236,43.0,5.220843672456576,0.9627791563275434,1137.0,2.8213399503722085,37.26,-121.94,2.38,2,1,1199,1992,2,1,0,Rural,11402022
4.6758,21.0,5.451063829787234,1.0156028368794325,1850.0,2.624113475177305,37.26,-121.94,2.642,2,1,1238,1973,2,1,1,Rural,14094335
5.2,10.0,5.043296089385475,1.1215083798882681,1599.0,2.233240223463687,37.26,-121.95,2.487,2,1,813,1959,1,0,0,Rural,9047792
5.5121,34.0,6.024390243902439,1.0365853658536586,584.0,2.3739837398373984,37.26,-121.95,2.647,2,1,1204,1988,2,0,0,Rural,10801709
5.2894,16.0,5.348710990502036,1.016282225237449,1894.0,2.569877883310719,37.25,-121.94,3.328,2,1,1218,1962,1,1,0,Rural,11554553
2.8125,39.0,6.766871165644171,1.0736196319018405,446.0,2.736196319018405,37.26,-121.93,2.913,2,1,1642,1989,2,0,0,Rural,12427872
4.5208,33.0,5.510548523206751,1.0928270042194093,762.0,3.2151898734177213,37.26,-121.92,2.307,2,1,1172,1984,2,1,1,Rural,12639184
4.9662,36.0,6.062597809076682,1.02660406885759,1826.0,2.8575899843505477,37.25,-121.92,2.585,2,1,1175,1981,2,1,0,Rural,10590598
4.9205,31.0,5.820359281437126,1.026946107784431,975.0,2.9191616766467066,37.25,-121.91,2.405,2,1,1063,1985,1,1,0,Rural,9593387
4.5833,27.0,6.080321285140562,0.9759036144578314,1284.0,2.5783132530120483,37.28,-121.92,3.088,2,1,1437,1980,2,1,0,Rural,13009156
4.5625,33.0,5.867620751341682,1.0178890876565294,1583.0,2.8318425760286225,37.27,-121.92,2.535,2,1,1246,1983,1,1,0,Rural,11955616
6.0196,35.0,5.638297872340425,1.0486322188449848,985.0,2.9939209726443767,37.27,-121.93,2.551,2,1,1042,1983,2,1,0,Rural,11058082
4.1033,28.0,4.702331961591221,1.0329218106995885,1753.0,2.404663923182442,37.27,-121.93,2.81,2,1,920,1974,1,1,1,Rural,10886056
7.9819,26.0,7.571428571428571,0.9560439560439561,2381.0,2.907203907203907,37.28,-121.92,3.97,2,1,1545,1979,2,1,0,Rural,14925422
5.6358,29.0,6.2837684449489215,0.978433598183882,2651.0,3.0090805902383657,37.27,-121.92,2.821,2,1,1311,1979,3,1,0,Rural,13800458
5.0062,30.0,5.715025906735751,1.116580310880829,2168.0,2.8082901554404147,37.27,-121.91,2.32,2,1,1053,1983,1,1,0,Rural,11099657
6.4285,29.0,6.9495694956949565,1.004920049200492,2098.0,2.5805658056580567,37.28,-121.91,3.373,2,1,1328,1975,1,1,0,Rural,12912661
5.6427,26.0,7.020560747663551,1.033644859813084,1408.0,2.6317757009345795,37.28,-121.9,3.2,2,1,1238,1975,1,1,0,Rural,11727982
5.0714,33.0,5.799319727891157,0.9914965986394558,1739.0,2.957482993197279,37.27,-121.9,2.556,2,1,1263,1983,3,1,0,Rural,13092067
5.7385,28.0,5.538775510204082,1.0244897959183674,1389.0,2.8346938775510204,37.25,-121.9,2.404,2,1,1073,1977,1,0,0,Rural,9694817
4.6845,20.0,5.187322611163671,1.0208136234626302,2892.0,2.7360454115421002,37.25,-121.9,2.5,2,1,1084,1970,3,0,0,Rural,10928111
5.4609,28.0,6.80359820089955,1.0269865067466266,1996.0,2.992503748125937,37.27,-121.9,2.636,2,1,1502,1975,1,0,0,Rural,13436197
6.8088,20.0,6.737878787878788,1.0015151515151515,2062.0,3.124242424242424,37.26,-121.9,2.833,2,1,1369,1973,2,1,1,Rural,14367493
5.1461,25.0,5.730820995962315,0.9676985195154778,2290.0,3.082099596231494,37.26,-121.91,2.672,2,1,1134,1971,2,0,0,Rural,10227776
5.4675,32.0,6.169934640522876,1.0130718954248366,1790.0,2.9248366013071894,37.26,-121.91,2.611,2,1,1253,1978,1,0,0,Rural,10955237
3.5625,32.0,5.016372795969773,1.1032745591939546,1989.0,2.505037783375315,37.26,-121.91,2.552,2,1,1009,1981,2,1,0,Rural,10389776
6.0791,23.0,6.119909502262443,1.0158371040723981,1180.0,2.669683257918552,37.25,-121.89,3.165,2,1,1348,1977,2,0,0,Rural,13122794
5.5,26.0,5.735384615384615,1.0184615384615385,956.0,2.9415384615384617,37.26,-121.89,2.317,2,1,1178,1973,2,0,1,Rural,12033943
3.8893,25.0,4.576399394856279,1.0423600605143721,1755.0,2.655068078668684,37.26,-121.88,2.186,2,1,860,1971,2,1,0,Rural,9283930
3.8047,13.0,4.079741379310345,1.0495689655172413,1018.0,2.1939655172413794,37.26,-121.88,2.047,2,1,920,1963,2,1,1,Rural,9709483
3.8936,13.0,4.12807881773399,1.1600985221674878,710.0,1.748768472906404,37.26,-121.88,2.259,2,1,948,1963,2,1,0,Rural,9703966
2.8636,24.0,3.872,0.96,631.0,2.524,37.25,-121.88,2.403,2,1,640,1975,1,1,1,Rural,8384420
5.2887,21.0,6.4,1.083076923076923,1040.0,3.2,37.25,-121.89,2.645,2,1,1433,1969,2,1,0,Rural,13346836
4.7069,26.0,5.135693215339233,0.9528023598820059,1007.0,2.9705014749262535,37.25,-121.89,2.348,2,1,1063,1978,1,0,1,Rural,11239322
4.2614,36.0,5.690384615384615,1.0173076923076922,1125.0,2.1634615384615383,37.29,-121.89,2.688,2,1,1166,1983,1,1,0,Rural,11941722
6.0936,35.0,6.46524064171123,1.0026737967914439,988.0,2.641711229946524,37.28,-121.89,3.654,2,1,1393,1989,2,1,0,Rural,14215484
5.3922,34.0,6.362758620689656,1.033103448275862,2050.0,2.8275862068965516,37.28,-121.9,3.029,2,1,1215,1979,2,0,0,Rural,11480001
4.1554,33.0,5.664107485604607,1.0153550863723608,1288.0,2.4721689059500958,37.28,-121.88,3.131,2,1,1228,1982,2,1,0,Rural,12034233
4.1645,32.0,6.1985611510791365,1.0316546762589929,2002.0,2.8805755395683454,37.28,-121.89,2.819,2,1,1202,1982,2,0,0,Rural,10832887
5.8178,27.0,5.752136752136752,0.9544159544159544,1020.0,2.905982905982906,37.27,-121.88,2.674,2,1,1002,1974,1,1,0,Rural,10404553
5.6895,24.0,6.571223021582734,0.9899280575539569,2102.0,3.0244604316546764,37.27,-121.88,2.89,2,1,1214,1970,2,0,0,Rural,11036907
5.8479,25.0,6.611553784860558,1.0577689243027888,1560.0,3.1075697211155378,37.26,-121.89,2.633,2,1,1379,1972,2,1,0,Rural,13084828
5.2088,28.0,6.701357466063349,1.158371040723982,688.0,3.1131221719457014,37.27,-121.89,2.409,2,1,1245,1975,1,1,1,Rural,13685708
2.6818,39.0,4.032894736842105,1.0328947368421053,1528.0,3.3508771929824563,37.32,-121.87,1.849,2,1,967,1990,2,1,1,Rural,11245637
2.7031,36.0,4.512269938650307,1.1042944785276074,1182.0,3.625766871165644,37.32,-121.87,1.758,2,1,1021,1981,1,1,0,Rural,9918817
2.6386,38.0,3.371698113207547,0.9584905660377359,2113.0,3.986792452830189,37.32,-121.88,1.776,2,1,807,1986,2,1,0,Rural,9258983
3.2806,45.0,4.30544747081712,1.0972762645914398,1920.0,3.735408560311284,37.32,-121.88,1.642,2,1,873,1992,3,1,1,Rural,11419989
2.2259,24.0,3.1024,1.0432,1808.0,2.8928,37.31,-121.86,1.125,2,1,646,1978,2,1,0,Rural,7022366
2.3293,28.0,4.071090047393365,0.943127962085308,455.0,2.156398104265403,37.3,-121.87,2.159,2,1,694,1979,1,0,1,Rural,9354974
3.6802,6.0,4.200221238938053,1.0884955752212389,2437.0,2.6957964601769913,37.31,-121.87,1.524,2,1,939,1951,1,1,1,Rural,10564888
2.7411,14.0,4.285714285714286,1.4761904761904763,134.0,1.5952380952380953,37.3,-121.87,1.125,3,2,895,1966,1,1,1,Rural,11085899
2.6763,16.0,3.9530102790014685,1.0998531571218797,1674.0,2.458149779735683,37.3,-121.88,1.911,2,1,847,1970,2,1,0,Rural,9074639
4.3621,13.0,4.752830188679245,1.0962264150943397,2094.0,3.950943396226415,37.32,-121.86,1.734,2,1,1119,1964,1,0,0,Rural,8665333
2.6,19.0,4.043557168784029,1.014519056261343,2845.0,5.163339382940109,37.33,-121.85,1.728,2,1,748,1971,1,0,0,Rural,7357274
3.6953,14.0,4.148308135349172,1.107271418286537,3979.0,2.8646508279337652,37.32,-121.84,1.926,2,1,817,1966,2,1,0,Rural,8283893
2.8024,16.0,3.5517241379310347,1.0392390011890607,4241.0,5.042806183115339,37.33,-121.85,1.279,2,1,743,1969,1,0,0,Rural,6757865
4.5208,19.0,5.485074626865671,1.1791044776119404,597.0,4.455223880597015,37.33,-121.85,1.881,2,1,1003,1964,2,0,0,Rural,9920987
4.3419,22.0,5.688679245283019,1.0962264150943397,2491.0,4.7,37.32,-121.84,1.763,2,1,1118,1975,2,0,1,Rural,11842556
5.3363,16.0,4.529126213592233,0.883495145631068,1835.0,4.453883495145631,37.32,-121.84,2.128,2,1,955,1961,1,0,0,Rural,9037383
2.3715,18.0,3.421338155515371,1.027124773960217,974.0,1.7613019891500905,37.29,-121.87,2.28,2,1,651,1965,2,0,1,Rural,7799084
3.9688,21.0,4.714693295292439,1.0684736091298146,2459.0,3.507845934379458,37.28,-121.87,2.496,2,1,1073,1972,1,1,1,Rural,11716716
4.1444,14.0,5.116279069767442,1.0149501661129567,2472.0,2.053156146179402,37.29,-121.86,1.784,2,1,872,1966,3,1,0,Rural,9817005
2.3971,17.0,4.654867256637168,1.0553097345132743,1476.0,1.6327433628318584,37.28,-121.85,0.875,2,1,1043,1966,1,1,1,Rural,11022258
3.1964,16.0,4.312594840667678,1.0515933232169954,4203.0,3.1889226100151746,37.3,-121.83,1.858,2,1,928,1961,1,1,0,Rural,9515809
2.7768,19.0,4.280354706684856,1.0545702592087312,4312.0,2.941336971350614,37.3,-121.85,1.786,2,1,799,1966,2,1,0,Rural,8802412
4.775,24.0,5.560457516339869,1.0718954248366013,2829.0,4.622549019607843,37.29,-121.84,1.919,2,1,1019,1975,1,1,0,Rural,10834686
4.3851,4.0,4.416541353383459,0.9744360902255639,1780.0,2.6766917293233083,37.29,-121.84,1.604,2,1,675,1950,2,1,0,Rural,8731003
3.925,18.0,4.90017825311943,1.1283422459893049,1779.0,3.171122994652406,37.28,-121.84,1.661,2,1,900,1964,1,1,0,Rural,9517923
